log_id,occurred_at,source,incident_category,risk,pii_status,pii_summary,analyzer_reason,redacted_log
LOG-1763496105288-975,2025-11-18T20:01:42.055Z,시스템 배치/감사,monitoring,Safe,No PII pattern,정규식 기준 민감 PII 패턴 미탐지,알려진 위험 패턴이나 민감 PII가 포함되지 않은 일반 로그입니다.,"2025-11-18T20:01:42.055Z monitor[agent] INFO healthcheck ok cpu=30.4% mem=56.2% disk=/ 70% svc=web_app:UP,db:UP"
LOG-1763496111249-86,2025-11-18T20:01:48.061Z,시스템 배치/감사,exfiltration,Medium,No PII pattern,정규식 기준 민감 PII 패턴 미탐지,데이터 유출/공격/오류 관련 키워드가 포함되어 있음.,"2025-11-18T20:01:48.061Z cron[backup] INFO job=nightly_full_backup status=OK duration=461s errors=0 target=""nas01:/backup/db_full"""
LOG-1763496117266-951,2025-11-18T20:01:54.053Z,시스템 배치/감사,exfiltration,Medium,No PII pattern,정규식 기준 민감 PII 패턴 미탐지,데이터 유출/공격/오류 관련 키워드가 포함되어 있음.,"2025-11-18T20:01:54.053Z cron[backup] INFO job=nightly_full_backup status=OK duration=510s errors=0 target=""nas01:/backup/db_full"""
LOG-1763496123248-530,2025-11-18T20:02:00.084Z,시스템 배치/감사,monitoring,Safe,No PII pattern,정규식 기준 민감 PII 패턴 미탐지,알려진 위험 패턴이나 민감 PII가 포함되지 않은 일반 로그입니다.,"2025-11-18T20:02:00.084Z monitor[agent] INFO healthcheck ok cpu=46.0% mem=54.6% disk=/ 70% svc=web_app:UP,db:UP"
LOG-1763496129273-642,2025-11-18T20:02:06.044Z,시스템 배치/감사,monitoring,Safe,No PII pattern,정규식 기준 민감 PII 패턴 미탐지,알려진 위험 패턴이나 민감 PII가 포함되지 않은 일반 로그입니다.,"2025-11-18T20:02:06.044Z monitor[agent] INFO healthcheck ok cpu=46.2% mem=24.5% disk=/ 70% svc=web_app:UP,db:UP"
LOG-1763496135320-358,2025-11-18T20:02:12.052Z,시스템 배치/감사,monitoring,Safe,No PII pattern,정규식 기준 민감 PII 패턴 미탐지,알려진 위험 패턴이나 민감 PII가 포함되지 않은 일반 로그입니다.,"2025-11-18T20:02:12.052Z monitor[agent] INFO healthcheck ok cpu=37.7% mem=29.8% disk=/ 70% svc=web_app:UP,db:UP"
LOG-1763496141292-612,2025-11-18T20:02:18.057Z,웹 애플리케이션,monitoring,Safe,No PII pattern,"민감 PII는 없고, IP 주소 1건만 탐지됨 (정규식 기준).",알려진 위험 패턴이나 민감 PII가 포함되지 않은 일반 로그입니다.,"2025-11-18T20:02:18.057Z WEB_APP[http] INFO login success user=bob src_ip=[IP] method=POST path=""/login"" status=200 resp_time=165ms ua=""Chrome/120"""
LOG-1763496148519-601,2025-11-18T20:02:24.053Z,파일 서버,monitoring,Safe,No PII pattern,"민감 PII는 없고, IP 주소 1건만 탐지됨 (정규식 기준).","단순 파일 읽기 로그이며, 민감정보 토큰([EMAIL], [PHONE], [CARD], [RRN])이 포함되지 않았습니다. 공유 문서 접근으로 정상 업무 행위로 판단됩니다. 유사 인시던트 사례와 마찬가지로 모니터링 범주에 해당하지만, 반복 실패/대량 전송 등 위험 요소가 없습니다.","2025-11-18T20:02:24.053Z FILESRV[access] INFO user=staff01 op=read path=""/dept/shared/manual_v3.pdf"" size=559KB src_ip=[IP] result=OK"
LOG-1763496153261-961,2025-11-18T20:02:30.078Z,시스템 배치/감사,monitoring,Safe,No PII pattern,정규식 기준 민감 PII 패턴 미탐지,알려진 위험 패턴이나 민감 PII가 포함되지 않은 일반 로그입니다.,"2025-11-18T20:02:30.078Z monitor[agent] INFO healthcheck ok cpu=39.4% mem=28.4% disk=/ 70% svc=web_app:UP,db:UP"
LOG-1763496159262-310,2025-11-18T20:02:36.049Z,시스템 배치/감사,exfiltration,Medium,No PII pattern,정규식 기준 민감 PII 패턴 미탐지,데이터 유출/공격/오류 관련 키워드가 포함되어 있음.,"2025-11-18T20:02:36.049Z cron[backup] INFO job=nightly_full_backup status=OK duration=315s errors=0 target=""nas01:/backup/db_full"""
LOG-1763496165324-564,2025-11-18T20:02:42.058Z,웹 애플리케이션,monitoring,Safe,No PII pattern,"민감 PII는 없고, IP 주소 1건만 탐지됨 (정규식 기준).",알려진 위험 패턴이나 민감 PII가 포함되지 않은 일반 로그입니다.,"2025-11-18T20:02:42.058Z WEB_APP[http] INFO login success user=carol src_ip=[IP] method=POST path=""/login"" status=200 resp_time=157ms ua=""Chrome/120"""
LOG-1763496172778-210,2025-11-18T20:02:48.053Z,오브젝트 스토리지,misconfiguration,High,No PII pattern,정규식 기준 민감 PII 패턴 미탐지,"cloud_user 사용자가 internal-docs 버킷 내 project_plan_v2.pdf 객체에 만료 기간 없이 public-read ACL로 공개 링크를 생성했습니다. 이는 내부 문서의 무단 접근 또는 유출 위험을 초래하며, 설정 오류로 인해 발생할 수 있는 개인정보 유출 가능성이 존재합니다. 유사 인시던트와 달리 실제 데이터 접근 권한 변경을 유발하는 행위로 위험도가 높습니다.","2025-11-18T20:02:48.053Z S3GW[audit] WARN user=cloud_user created_public_link bucket=""internal-docs"" object=""project_plan_v2.pdf"" expiry=none acl=""public-read"""
LOG-1763496177251-54,2025-11-18T20:02:54.052Z,시스템 배치/감사,monitoring,Safe,No PII pattern,정규식 기준 민감 PII 패턴 미탐지,알려진 위험 패턴이나 민감 PII가 포함되지 않은 일반 로그입니다.,"2025-11-18T20:02:54.052Z monitor[agent] INFO healthcheck ok cpu=11.9% mem=42.7% disk=/ 70% svc=web_app:UP,db:UP"
LOG-1763496189330-957,2025-11-18T20:03:00.089Z,파일 서버,monitoring,Safe,No PII pattern,"민감 PII는 없고, IP 주소 1건만 탐지됨 (정규식 기준).",알려진 위험 패턴이나 민감 PII가 포함되지 않은 일반 로그입니다.,"2025-11-18T20:03:00.089Z FILESRV[access] INFO user=staff02 op=read path=""/dept/shared/manual_v3.pdf"" size=956KB src_ip=[IP] result=OK"
LOG-1763496189393-613,2025-11-18T20:03:06.011Z,웹 애플리케이션,monitoring,Medium,No PII pattern,"민감 PII는 없고, IP 주소 1건만 탐지됨 (정규식 기준).",데이터 유출/공격/오류 관련 키워드가 포함되어 있음.,"2025-11-18T20:03:06.011Z WEB_APP[waf] WARN sqli_detected user=tester src_ip=[IP] uri=""/login"" param=""id=' OR '1'='1"" action=blocked"
LOG-1763496195307-376,2025-11-18T20:03:12.049Z,웹 애플리케이션,monitoring,Safe,No PII pattern,"민감 PII는 없고, IP 주소 1건만 탐지됨 (정규식 기준).",알려진 위험 패턴이나 민감 PII가 포함되지 않은 일반 로그입니다.,"2025-11-18T20:03:12.049Z WEB_APP[http] INFO login success user=carol src_ip=[IP] method=POST path=""/login"" status=200 resp_time=94ms ua=""Chrome/120"""
LOG-1763496201240-360,2025-11-18T20:03:18.056Z,파일 서버,monitoring,Safe,No PII pattern,"민감 PII는 없고, IP 주소 1건만 탐지됨 (정규식 기준).",알려진 위험 패턴이나 민감 PII가 포함되지 않은 일반 로그입니다.,"2025-11-18T20:03:18.056Z FILESRV[access] INFO user=staff02 op=read path=""/dept/shared/manual_v3.pdf"" size=1563KB src_ip=[IP] result=OK"
LOG-1763496209132-40,2025-11-18T20:03:24.050Z,로그인 게이트웨이,credential_abuse,Medium,No PII pattern,"민감 PII는 없고, IP 주소 1건만 탐지됨 (정규식 기준).","admin01 계정에 대한 10회의 연속된 로그인 실패 시도가 탐지되었으나, 계정 잠금(lockout)이 활성화되지 않아 잠재적 계정 악용 가능성이 존재합니다. 다만, 민감정보(PII)가 직접 노출되지 않았고, 유사 인시던트 사례에서도 단순 모니터링으로 분류된 패턴을 참고할 때 즉각적인 고위험 사안으로 판단하기는 어렵습니다. 반복적인 실패 로그인은 브루트포스 공격 또는 권한 상승 시도로 이어질 수 있어 추가 모니터링이 필요합니다.",2025-11-18T20:03:24.050Z LOGIN_GW[auth] WARN too_many_failed_login user=admin01 fail_count=10 src_ip=[IP] lockout=false
LOG-1763496214647-675,2025-11-18T20:03:30.071Z,웹 애플리케이션,monitoring,Safe,No PII pattern,"민감 PII는 없고, IP 주소 1건만 탐지됨 (정규식 기준).","로그인 성공 로그는 시스템 정상 동작을 나타내며, 민감정보 토큰([EMAIL], [PHONE], [CARD], [RRN])이 포함되지 않았고, 단일 IP에서의 정상적인 인증 시도로 판단됩니다. 참고 사례와 유사한 모니터링 범주에 해당되며, 반복 실패나 비정상 접근 패턴이 관찰되지 않았습니다.","2025-11-18T20:03:30.071Z WEB_APP[http] INFO login success user=carol src_ip=[IP] method=POST path=""/login"" status=200 resp_time=64ms ua=""Chrome/120"""
LOG-1763496221025-456,2025-11-18T20:03:36.053Z,파일 서버,monitoring,Safe,No PII pattern,"민감 PII는 없고, IP 주소 1건만 탐지됨 (정규식 기준).","로그는 단순 파일 읽기 접근 기록으로, 민감정보 토큰([EMAIL], [PHONE], [CARD], [RRN])이 전혀 포함되지 않았으며, 공유 문서의 정상 접근으로 판단됩니다. INFO 레벨의 로그이며, 파일 크기(984KB)와 경로(dept/shared/manual_v3.pdf)가 내부 정책상 허용 가능한 범위입니다. 유사 인시던트 사례들과 동일하게 모니터링 범주에 해당하지만, PII 유출 또는 계정 악용 등의 위험 요소가 없습니다.","2025-11-18T20:03:36.053Z FILESRV[access] INFO user=design01 op=read path=""/dept/shared/manual_v3.pdf"" size=984KB src_ip=[IP] result=OK"
LOG-1763496227211-549,2025-11-18T20:03:42.050Z,로그인 게이트웨이,credential_abuse,Medium,No PII pattern,"민감 PII는 없고, IP 주소 1건만 탐지됨 (정규식 기준).","admin01 계정에 대해 12회의 연속 로그인 실패가 발생했으나, 계정 잠금(lockout)이 활성화되지 않아 잠재적인 계정 악용(credential_abuse) 시도가 가능한 상태입니다. 다만, 로그에 [EMAIL], [PHONE], [CARD], [RRN] 등의 민감정보 토큰이 노출되지 않았고, 단일 IP에서의 반복된 시도로 제한적입니다. 유사 인시던트 사례에서도 위험도가 Medium으로 분류된 점을 참고했습니다.",2025-11-18T20:03:42.050Z LOGIN_GW[auth] WARN too_many_failed_login user=admin01 fail_count=12 src_ip=[IP] lockout=false
LOG-1763496231243-522,2025-11-18T20:03:48.052Z,웹 애플리케이션,monitoring,Safe,No PII pattern,"민감 PII는 없고, IP 주소 1건만 탐지됨 (정규식 기준).",알려진 위험 패턴이나 민감 PII가 포함되지 않은 일반 로그입니다.,"2025-11-18T20:03:48.052Z WEB_APP[http] INFO login success user=bob src_ip=[IP] method=POST path=""/login"" status=200 resp_time=46ms ua=""Chrome/120"""
LOG-1763496237241-466,2025-11-18T20:03:54.051Z,웹 애플리케이션,monitoring,Safe,No PII pattern,"민감 PII는 없고, IP 주소 1건만 탐지됨 (정규식 기준).",알려진 위험 패턴이나 민감 PII가 포함되지 않은 일반 로그입니다.,"2025-11-18T20:03:54.050Z WEB_APP[http] INFO login success user=carol src_ip=[IP] method=POST path=""/login"" status=200 resp_time=89ms ua=""Chrome/120"""
LOG-1763496258316-44,2025-11-18T20:04:00.086Z,시스템 배치/감사,exfiltration,Medium,No PII pattern,정규식 기준 민감 PII 패턴 미탐지,데이터 유출/공격/오류 관련 키워드가 포함되어 있음.,"2025-11-18T20:04:00.086Z cron[backup] INFO job=nightly_full_backup status=OK duration=837s errors=0 target=""nas01:/backup/db_full"""
LOG-1763496262996-970,2025-11-18T20:04:18.049Z,CRM 시스템,exfiltration,Medium,No PII pattern,정규식 기준 민감 PII 패턴 미탐지,"4954건의 고객 데이터(이름, 전화번호, 이메일)를 CSV 형식으로 내보내는 작업으로, 대량 개인정보 처리 및 외부 유출 가능성이 있음. 로그에 [PHONE], [EMAIL] 토큰은 없으나 필드에 민감정보 포함 가능성이 높음. 유사 인시던트 사례와 동일한 시스템에서 반복적으로 발생한 점도 고려됨.","2025-11-18T20:04:18.049Z CRM[export] INFO user=sales_lead op=export object=customer rows=4954 fields=""name,phone,email"" filter=""recent_signup&vip"" format=csv"
LOG-1763496267285-195,2025-11-18T20:04:24.049Z,웹 애플리케이션,monitoring,Safe,No PII pattern,"민감 PII는 없고, IP 주소 1건만 탐지됨 (정규식 기준).",알려진 위험 패턴이나 민감 PII가 포함되지 않은 일반 로그입니다.,"2025-11-18T20:04:24.049Z WEB_APP[http] INFO login success user=carol src_ip=[IP] method=POST path=""/login"" status=200 resp_time=70ms ua=""Chrome/120"""
LOG-1763496274790-709,2025-11-18T20:04:30.064Z,웹 애플리케이션,monitoring,Medium,No PII pattern,"민감 PII는 없고, IP 주소 1건만 탐지됨 (정규식 기준).","SQL 인젝션 시도 탐지되었으나, WAF에서 차단되었고 민감정보 토큰([EMAIL], [PHONE], [CARD], [RRN])이 포함되지 않음. 단일 IP에서의 반복적인 공격 시도가 아닌 것으로 판단되며, 실제 데이터 유출이나 계정 악용 증거 없음","2025-11-18T20:04:30.064Z WEB_APP[waf] WARN sqli_detected user=guest src_ip=[IP] uri=""/login"" param=""id=' OR '1'='1"" action=blocked"
LOG-1763496279234-492,2025-11-18T20:04:36.048Z,웹 애플리케이션,monitoring,Safe,No PII pattern,"민감 PII는 없고, IP 주소 1건만 탐지됨 (정규식 기준).",알려진 위험 패턴이나 민감 PII가 포함되지 않은 일반 로그입니다.,"2025-11-18T20:04:36.048Z WEB_APP[http] INFO login success user=carol src_ip=[IP] method=POST path=""/login"" status=200 resp_time=50ms ua=""Chrome/120"""
LOG-1763496285403-730,2025-11-18T20:04:42.049Z,시스템 배치/감사,exfiltration,Medium,No PII pattern,정규식 기준 민감 PII 패턴 미탐지,데이터 유출/공격/오류 관련 키워드가 포함되어 있음.,"2025-11-18T20:04:42.049Z cron[backup] INFO job=nightly_full_backup status=OK duration=746s errors=0 target=""nas01:/backup/db_full"""
LOG-1763496291264-18,2025-11-18T20:04:48.050Z,시스템 배치/감사,exfiltration,Medium,No PII pattern,정규식 기준 민감 PII 패턴 미탐지,데이터 유출/공격/오류 관련 키워드가 포함되어 있음.,"2025-11-18T20:04:48.050Z cron[backup] INFO job=nightly_full_backup status=OK duration=472s errors=0 target=""nas01:/backup/db_full"""
LOG-1763496297243-328,2025-11-18T20:04:54.051Z,시스템 배치/감사,exfiltration,Medium,No PII pattern,정규식 기준 민감 PII 패턴 미탐지,데이터 유출/공격/오류 관련 키워드가 포함되어 있음.,"2025-11-18T20:04:54.051Z cron[backup] INFO job=nightly_full_backup status=OK duration=367s errors=0 target=""nas01:/backup/db_full"""
LOG-1763496310574-145,2025-11-18T20:05:06.057Z,파일 서버,monitoring,Safe,No PII pattern,"민감 PII는 없고, IP 주소 1건만 탐지됨 (정규식 기준).","단순 파일 읽기 접근 로그이며, 민감정보 토큰([EMAIL], [PHONE], [CARD], [RRN])이 포함되지 않았습니다. 정상 업무 절차상의 파일 접근 시도로 판단되며, 외부 전송이나 대량 처리와 같은 위험 요소가 없습니다. 유사 인시던트 사례에서도 동일하게 모니터링으로 분류된 점과 일치합니다.","2025-11-18T20:05:06.057Z FILESRV[access] INFO user=staff02 op=read path=""/dept/shared/manual_v3.pdf"" size=310KB src_ip=[IP] result=OK"
LOG-1763496321340-379,2025-11-18T20:05:12.050Z,웹 애플리케이션,monitoring,Safe,No PII pattern,"민감 PII는 없고, IP 주소 1건만 탐지됨 (정규식 기준).",알려진 위험 패턴이나 민감 PII가 포함되지 않은 일반 로그입니다.,"2025-11-18T20:05:12.050Z WEB_APP[http] INFO login success user=carol src_ip=[IP] method=POST path=""/login"" status=200 resp_time=177ms ua=""Chrome/120"""
LOG-1763496321450-312,2025-11-18T20:05:18.053Z,시스템 배치/감사,exfiltration,Medium,No PII pattern,정규식 기준 민감 PII 패턴 미탐지,데이터 유출/공격/오류 관련 키워드가 포함되어 있음.,"2025-11-18T20:05:18.053Z cron[backup] INFO job=nightly_full_backup status=OK duration=751s errors=0 target=""nas01:/backup/db_full"""
LOG-1763496329032-985,2025-11-18T20:05:24.052Z,로그인 게이트웨이,credential_abuse,Medium,No PII pattern,"민감 PII는 없고, IP 주소 1건만 탐지됨 (정규식 기준).","admin01 계정에 대한 6회의 연속된 로그인 실패 시도가 탐지되었으나, 계정 잠금(lockout)이 활성화되지 않은 상태입니다. 외부 IP([IP])에서의 비정상 접근 시도로 판단되며, 계정 탈취 또는 패스워드 스프레이 공격 가능성이 존재합니다. 다만 실제 개인정보 유출이나 시스템 설정 오류가 직접 확인되지는 않았습니다.",2025-11-18T20:05:24.052Z LOGIN_GW[auth] WARN too_many_failed_login user=admin01 fail_count=6 src_ip=[IP] lockout=false
LOG-1763496333257-174,2025-11-18T20:05:30.065Z,파일 서버,monitoring,Safe,No PII pattern,"민감 PII는 없고, IP 주소 1건만 탐지됨 (정규식 기준).",알려진 위험 패턴이나 민감 PII가 포함되지 않은 일반 로그입니다.,"2025-11-18T20:05:30.064Z FILESRV[access] INFO user=design01 op=read path=""/dept/shared/manual_v3.pdf"" size=1456KB src_ip=[IP] result=OK"
LOG-1763496340675-119,2025-11-18T20:05:36.050Z,파일 서버,monitoring,Safe,No PII pattern,"민감 PII는 없고, IP 주소 1건만 탐지됨 (정규식 기준).","로그 이벤트에서 파일 읽기 작업이 정상적으로 완료되었으며, 민감정보 토큰([EMAIL], [PHONE], [CARD], [RRN])이 확인되지 않음. 유사 인시던트 사례와 마찬가지로 IP 주소만 탐지되었고, 단순 모니터링 또는 정상적인 업무 절차로 판단됨. 반복 실패/대량 처리/외부 전송 등의 위험 징후 없음.","2025-11-18T20:05:36.050Z FILESRV[access] INFO user=staff01 op=read path=""/dept/shared/manual_v3.pdf"" size=476KB src_ip=[IP] result=OK"
LOG-1763496347881-34,2025-11-18T20:05:42.052Z,오브젝트 스토리지,exfiltration,High,No PII pattern,정규식 기준 민감 PII 패턴 미탐지,"cloud_user 사용자가 'internal-docs' 버킷의 'project_plan_v2.pdf' 객체에 만료 기한 없이 공개 읽기 권한(public-read)을 설정하여 공개적으로 접근 가능한 링크를 생성했습니다. 이는 내부 문서의 무단 유출(exfiltration) 가능성을 내포하며, 특히 'internal-docs' 버킷 이름에 포함된 'internal'이라는 키워드로 미루어 보아 외부 공개가 의도되지 않은 데이터임을 추정할 수 있습니다. 민감정보 토큰은 없으나, 내부 문서 유출 시 간접적 개인정보 노출 위험이 존재합니다.","2025-11-18T20:05:42.052Z S3GW[audit] WARN user=cloud_user created_public_link bucket=""internal-docs"" object=""project_plan_v2.pdf"" expiry=none acl=""public-read"""
LOG-1763496351241-203,2025-11-18T20:05:48.051Z,웹 애플리케이션,monitoring,Safe,No PII pattern,"민감 PII는 없고, IP 주소 1건만 탐지됨 (정규식 기준).",알려진 위험 패턴이나 민감 PII가 포함되지 않은 일반 로그입니다.,"2025-11-18T20:05:48.051Z WEB_APP[http] INFO login success user=user123 src_ip=[IP] method=POST path=""/login"" status=200 resp_time=84ms ua=""Chrome/120"""
LOG-1763496358784-288,2025-11-18T20:05:54.052Z,오브젝트 스토리지,misconfiguration,High,No PII pattern,정규식 기준 민감 PII 패턴 미탐지,"cloud_user 사용자가 internal-docs 버킷의 project_plan_v2.pdf 객체에 만료 기간 없이 public-read ACL로 공개 링크를 생성했습니다. 이는 내부 문서의 비인가 접근을 유발할 수 있는 설정 오류(misconfiguration)로 판단되며, 외부 유출 가능성이 높아 위험도가 High입니다. 민감정보 토큰은 포함되지 않았으나 내부 문서 자체가 민감한 정보를 포함할 수 있습니다.","2025-11-18T20:05:54.052Z S3GW[audit] WARN user=cloud_user created_public_link bucket=""internal-docs"" object=""project_plan_v2.pdf"" expiry=none acl=""public-read"""
LOG-1763496363237-800,2025-11-18T20:06:00.081Z,시스템 배치/감사,monitoring,Safe,No PII pattern,정규식 기준 민감 PII 패턴 미탐지,알려진 위험 패턴이나 민감 PII가 포함되지 않은 일반 로그입니다.,"2025-11-18T20:06:00.081Z monitor[agent] INFO healthcheck ok cpu=24.8% mem=59.5% disk=/ 70% svc=web_app:UP,db:UP"
LOG-1763496371134-679,2025-11-18T20:06:06.050Z,웹 애플리케이션,monitoring,Safe,No PII pattern,"민감 PII는 없고, IP 주소 1건만 탐지됨 (정규식 기준).","로그인 성공 로그는 시스템의 정상적인 동작 범위 내에 있으며, 민감정보 토큰([EMAIL], [PHONE], [CARD], [RRN])이 확인되지 않았습니다. 반복된 유사 인시던트 사례에서도 위험도가 Medium 이하로 평가된 monitoring 유형의 로그와 동일한 패턴을 보입니다. src_ip는 [IP]로 마스킹 처리되었고, 사용자 인증 후 정상적인 응답(status=200)과 응답 시간(161ms)을 기록하고 있습니다.","2025-11-18T20:06:06.050Z WEB_APP[http] INFO login success user=user123 src_ip=[IP] method=POST path=""/login"" status=200 resp_time=161ms ua=""Chrome/120"""
LOG-1763496376949-433,2025-11-18T20:06:12.048Z,웹 애플리케이션,monitoring,Safe,No PII pattern,"민감 PII는 없고, IP 주소 1건만 탐지됨 (정규식 기준).","정상 로그인 성공 로그이며, 민감정보 토큰([EMAIL], [PHONE], [CARD], [RRN])이 포함되지 않았고, 단순 로그인 성공 정보만 기록됨. 유사한 모니터링 이벤트들이 연속으로 발생했으나 반복적인 실패나 비정상 패턴이 없음. 시스템 정상 동작에 해당함.","2025-11-18T20:06:12.048Z WEB_APP[http] INFO login success user=bob src_ip=[IP] method=POST path=""/login"" status=200 resp_time=191ms ua=""Chrome/120"""
LOG-1763496382952-502,2025-11-18T20:06:18.057Z,로그인 게이트웨이,credential_abuse,High,No PII pattern,"민감 PII는 없고, IP 주소 1건만 탐지됨 (정규식 기준).","admin01 계정에 대한 12회의 연속 로그인 실패가 발생했으며, 이는 계정 악용(credential_abuse) 시도 또는 패스워드 스프레이 공격과 같은 악의적인 행위로 의심됩니다. lockout=false로 계정 잠금이 활성화되지 않아 추가 공격 가능성이 존재합니다. 유사 인시던트와 달리 고위험 계정의 반복적 실패는 심각한 보안 위협으로 분류됩니다.",2025-11-18T20:06:18.057Z LOGIN_GW[auth] WARN too_many_failed_login user=admin01 fail_count=12 src_ip=[IP] lockout=false
LOG-1763496387257-573,2025-11-18T20:06:24.053Z,시스템 배치/감사,exfiltration,Medium,No PII pattern,정규식 기준 민감 PII 패턴 미탐지,데이터 유출/공격/오류 관련 키워드가 포함되어 있음.,"2025-11-18T20:06:24.053Z cron[backup] INFO job=nightly_full_backup status=OK duration=297s errors=0 target=""nas01:/backup/db_full"""
LOG-1763496399272-419,2025-11-18T20:06:36.054Z,시스템 배치/감사,exfiltration,Medium,No PII pattern,정규식 기준 민감 PII 패턴 미탐지,데이터 유출/공격/오류 관련 키워드가 포함되어 있음.,"2025-11-18T20:06:36.054Z cron[backup] INFO job=nightly_full_backup status=OK duration=205s errors=0 target=""nas01:/backup/db_full"""
LOG-1763496405295-403,2025-11-18T20:06:42.052Z,파일 서버,monitoring,Safe,No PII pattern,"민감 PII는 없고, IP 주소 1건만 탐지됨 (정규식 기준).",알려진 위험 패턴이나 민감 PII가 포함되지 않은 일반 로그입니다.,"2025-11-18T20:06:42.052Z FILESRV[access] INFO user=design01 op=read path=""/dept/shared/manual_v3.pdf"" size=1215KB src_ip=[IP] result=OK"
LOG-1763496411251-164,2025-11-18T20:06:48.052Z,파일 서버,monitoring,Safe,No PII pattern,"민감 PII는 없고, IP 주소 1건만 탐지됨 (정규식 기준).",알려진 위험 패턴이나 민감 PII가 포함되지 않은 일반 로그입니다.,"2025-11-18T20:06:48.052Z FILESRV[access] INFO user=staff01 op=read path=""/dept/shared/manual_v3.pdf"" size=248KB src_ip=[IP] result=OK"
LOG-1763496418811-634,2025-11-18T20:06:54.053Z,CRM 시스템,exfiltration,High,No PII pattern,정규식 기준 민감 PII 패턴 미탐지,"대량 고객 데이터(1789건) 내보내기 작업 수행. 필드 목록에 [PHONE], [EMAIL]에 해당하는 phone, email 포함됨. vip 필터 적용으로 민감정보 유출 가능성 증가. 유사 인시던트 사례(High/Medium)도 exfiltration으로 분류됨","2025-11-18T20:06:54.053Z CRM[export] INFO user=sales_lead op=export object=customer rows=1789 fields=""name,phone,email"" filter=""recent_signup&vip"" format=csv"
LOG-1763496441246-641,2025-11-18T20:07:18.051Z,웹 애플리케이션,monitoring,Safe,No PII pattern,"민감 PII는 없고, IP 주소 1건만 탐지됨 (정규식 기준).",알려진 위험 패턴이나 민감 PII가 포함되지 않은 일반 로그입니다.,"2025-11-18T20:07:18.051Z WEB_APP[http] INFO login success user=bob src_ip=[IP] method=POST path=""/login"" status=200 resp_time=169ms ua=""Chrome/120"""
LOG-1763496448955-668,2025-11-18T20:07:24.051Z,DB 쿼리 로그,credential_abuse,High,PII masked (regex hit),"전화번호 1건, 주민등록번호 패턴 1건, 카드번호 패턴 1건 탐지됨 (정규식 기준).","PII_STRICT 정책에 따라 RRN과 PHONE이 포함된 고객 정보 조회 시도가 탐지되었으나, 시스템에 의해 차단되었습니다. 실제 데이터 유출(exfiltration)은 발생하지 않았으며, 단순 모니터링 또는 권한 남용 가능성이 있으나 추가 확인이 필요합니다. 참고 사례와 달리 민감 정보 토큰이 포함된 점이 위험 요소입니다.","2025-11-18T20:07:24.051Z ORA_AUDIT[policy] ALERT user=dba_admin action=SELECT on=customer columns=""name,rrn,phone"" where=""name='박민수' AND rrn='802617-[RRN]' AND phone='[PHONE]'"" result=blocked policy=""PII_STRICT"""
LOG-1763496453246-781,2025-11-18T20:07:30.066Z,시스템 배치/감사,exfiltration,Medium,No PII pattern,정규식 기준 민감 PII 패턴 미탐지,데이터 유출/공격/오류 관련 키워드가 포함되어 있음.,"2025-11-18T20:07:30.066Z cron[backup] INFO job=nightly_full_backup status=OK duration=105s errors=0 target=""nas01:/backup/db_full"""
LOG-1763496459244-610,2025-11-18T20:07:36.050Z,웹 애플리케이션,monitoring,Safe,No PII pattern,"민감 PII는 없고, IP 주소 1건만 탐지됨 (정규식 기준).",알려진 위험 패턴이나 민감 PII가 포함되지 않은 일반 로그입니다.,"2025-11-18T20:07:36.050Z WEB_APP[http] INFO login success user=carol src_ip=[IP] method=POST path=""/login"" status=200 resp_time=138ms ua=""Chrome/120"""
LOG-1763496471321-778,2025-11-18T20:07:42.052Z,파일 서버,monitoring,Safe,No PII pattern,"민감 PII는 없고, IP 주소 1건만 탐지됨 (정규식 기준).",알려진 위험 패턴이나 민감 PII가 포함되지 않은 일반 로그입니다.,"2025-11-18T20:07:42.052Z FILESRV[access] INFO user=design01 op=read path=""/dept/shared/manual_v3.pdf"" size=2027KB src_ip=[IP] result=OK"
LOG-1763496471385-34,2025-11-18T20:07:48.048Z,시스템 배치/감사,monitoring,Safe,No PII pattern,정규식 기준 민감 PII 패턴 미탐지,알려진 위험 패턴이나 민감 PII가 포함되지 않은 일반 로그입니다.,"2025-11-18T20:07:48.048Z monitor[agent] INFO healthcheck ok cpu=50.0% mem=56.3% disk=/ 70% svc=web_app:UP,db:UP"
LOG-1763496479150-996,2025-11-18T20:07:54.050Z,CRM 시스템,exfiltration,High,No PII pattern,정규식 기준 민감 PII 패턴 미탐지,"3175건의 고객 정보(이름, [PHONE], [EMAIL])가 xlsx 형식으로 대량 다운로드되었으며, 'vip' 필터 적용으로 고위험 개인정보 유출 가능성이 있음. 유사 인시던트 사례에서 exfiltration으로 분류된 패턴과 동일한 위험 지표를 보임","2025-11-18T20:07:54.050Z CRM[export] INFO user=crm_admin op=export object=customer rows=3175 fields=""name,phone,email"" filter=""recent_signup&vip"" format=xlsx"
LOG-1763496489235-159,2025-11-18T20:08:06.053Z,웹 애플리케이션,monitoring,Safe,No PII pattern,"민감 PII는 없고, IP 주소 1건만 탐지됨 (정규식 기준).",알려진 위험 패턴이나 민감 PII가 포함되지 않은 일반 로그입니다.,"2025-11-18T20:08:06.053Z WEB_APP[http] INFO login success user=bob src_ip=[IP] method=POST path=""/login"" status=200 resp_time=190ms ua=""Chrome/120"""
