log_id,occurred_at,source,incident_category,risk,pii_status,pii_summary,analyzer_reason,redacted_log
LOG-1763374109409-835,2025-11-17T10:08:24.008Z,웹 애플리케이션,monitoring,Safe,No PII pattern,"민감 PII는 없고, IP 주소 1건만 탐지됨 (정규식 기준).","로그에 정규식 기준 민감 PII 패턴([EMAIL], [PHONE], [CARD], [RRN])이 탐지되지 않았으며, 사용자 bob의 정상적인 로그인 성공 이벤트를 기록한 모니터링 로그입니다. status=200과 resp_time=90ms로 시스템 응답이 정상 범위에 있으며, 외부 전송이나 계정 악용 의심 행위(예: 다중 시도 실패, 비정상 시간 접속)가 확인되지 않습니다. 유사 사례([예시 1]~[예시 3])와 같이 내부 시스템 상태 확인 목적의 모니터링 활동으로 판단됩니다.","2025-11-17T10:08:24.008Z WEB_APP[http] INFO login success user=bob src_ip=[IP] method=POST path=""/login"" status=200 resp_time=90ms ua=""Chrome/120"""
LOG-1763374115869-633,2025-11-17T10:08:30.010Z,CRM 시스템,exfiltration,Medium,No PII pattern,정규식 기준 민감 PII 패턴 미탐지,"CRM 시스템에서 analyst01 사용자가 name, phone, email 필드를 포함한 2,923행 고객 데이터를 CSV 형식으로 내보냄. 필터 조건(recent_signup&vip)으로 특정 고객 데이터를 선택적으로 추출했으나, 로그에는 [PHONE], [EMAIL] 등의 마스킹 토큰이 직접 노출되지 않았습니다. 다만 대량 데이터 내보내기와 개인정보 필드의 조합은 유출(exfiltration) 위험성을 내포하므로 Medium 위험도로 분류합니다.","2025-11-17T10:08:30.010Z CRM[export] INFO user=analyst01 op=export object=customer rows=2923 fields=""name,phone,email"" filter=""recent_signup&vip"" format=csv"
LOG-1763374120900-185,2025-11-17T10:08:36.014Z,파일 서버,monitoring,Safe,No PII pattern,"민감 PII는 없고, IP 주소 1건만 탐지됨 (정규식 기준).","로그 내 마스킹된 민감정보 토큰([EMAIL], [PHONE], [CARD], [RRN])이 전혀 등장하지 않으며, 단순 파일 읽기(READ) 작업만 기록되었습니다. 정상적인 업무 환경에서의 문서 열람 행위로 판단되며, 외부 전송이나 대량 처리와 같은 이상 징후가 없습니다. src_ip가 [IP]로 마스킹되어 있으나 PII 유출이나 계정 악용과 무관합니다.","2025-11-17T10:08:36.014Z FILESRV[access] INFO user=staff02 op=read path=""/dept/shared/manual_v3.pdf"" size=1445KB src_ip=[IP] result=OK"
LOG-1763374126839-405,2025-11-17T10:08:42.009Z,시스템 배치/감사,monitoring,Safe,No PII pattern,정규식 기준 민감 PII 패턴 미탐지,"로그 내에 [EMAIL], [PHONE], [CARD], [RRN] 등의 민감정보 토큰이 전혀 포함되지 않았으며, 시스템 헬스 체크(healthcheck) 결과 정보만 기록됨. CPU, 메모리, 디스크 사용률 및 서비스 상태 등 정상 운영 모니터링을 위한 일반적인 INFO 레벨 로그","2025-11-17T10:08:42.009Z monitor[agent] INFO healthcheck ok cpu=44.3% mem=51.1% disk=/ 70% svc=web_app:UP,db:UP"
LOG-1763374132941-91,2025-11-17T10:08:48.009Z,시스템 배치/감사,monitoring,Safe,No PII pattern,정규식 기준 민감 PII 패턴 미탐지,"로그에 마스킹된 민감정보 토큰([EMAIL], [PHONE], [CARD], [RRN])이 전혀 포함되지 않았으며, 단순한 시스템 상태 점검(healthcheck) 정보(CPU, 메모리, 디스크 사용률, 서비스 상태)만 기록됨. 외부 전송이나 비정상 접근 패턴도 없음","2025-11-17T10:08:48.009Z monitor[agent] INFO healthcheck ok cpu=48.9% mem=21.8% disk=/ 70% svc=web_app:UP,db:UP"
LOG-1763374139105-560,2025-11-17T10:08:54.009Z,시스템 배치/감사,monitoring,Medium,No PII pattern,정규식 기준 민감 PII 패턴 미탐지,"로그 내용은 정기적인 야간 전체 백업 작업이 정상적으로 완료되었음을 나타내는 INFO 레벨 시스템입니다. 'backup' 프로세스, 'OK' 상태, 오류 없음(errors=0) 등 모든 지표가 정상 시스템 동작을 반영하며, 외부 전송·계정 악용·설정 오류·민감정보 유출과 관련된 이상 징후가 전혀 확인되지 않습니다. 백업 대상 경로(nas01:/backup/db_full)도 내부 저장소로 추정됩니다.","2025-11-17T10:08:54.009Z cron[backup] INFO job=nightly_full_backup status=OK duration=817s errors=0 target=""nas01:/backup/db_full"""
LOG-1763374144847-18,2025-11-17T10:09:00.012Z,파일 서버,monitoring,Safe,No PII pattern,"민감 PII는 없고, IP 주소 1건만 탐지됨 (정규식 기준).","로그는 단순 파일 읽기 접근 이벤트이며, [EMAIL], [PHONE], [CARD], [RRN] 등의 민감정보 토큰이 전혀 포함되지 않았습니다. 'manual_v3.pdf' 파일 접근 자체는 내부 업무 수행을 위한 정상적인 행위로 판단되며, 외부 전송이나 대량 데이터 처리 등의 위험 요소가 없습니다.","2025-11-17T10:09:00.012Z FILESRV[access] INFO user=staff01 op=read path=""/dept/shared/manual_v3.pdf"" size=1960KB src_ip=[IP] result=OK"
LOG-1763374150470-34,2025-11-17T10:09:06.008Z,시스템 배치/감사,monitoring,Safe,No PII pattern,정규식 기준 민감 PII 패턴 미탐지,"로그에 민감정보 토큰([EMAIL], [PHONE], [CARD], [RRN])이 전혀 등장하지 않으며, 시스템 상태 점검을 위한 정상 헬스체크 로그입니다. CPU, 메모리, 디스크 사용량 및 서비스 상태만 기록되었습니다.","2025-11-17T10:09:06.008Z monitor[agent] INFO healthcheck ok cpu=30.5% mem=32.2% disk=/ 70% svc=web_app:UP,db:UP"
LOG-1763374156631-311,2025-11-17T10:09:12.011Z,시스템 배치/감사,monitoring,Medium,No PII pattern,정규식 기준 민감 PII 패턴 미탐지,"로그 내용은 정상적인 nightly_full_backup 작업이 성공적으로 완료되었음을 나타내는 시스템 모니터링 정보입니다. 에러가 없고, 민감정보 토큰([EMAIL], [PHONE], [CARD], [RRN])이 포함되지 않았으며, 외부 전송이나 비정상 접근 등의 위험 요소가 확인되지 않습니다.","2025-11-17T10:09:12.011Z cron[backup] INFO job=nightly_full_backup status=OK duration=236s errors=0 target=""nas01:/backup/db_full"""
LOG-1763374162820-648,2025-11-17T10:09:18.008Z,파일 서버,monitoring,Safe,No PII pattern,"민감 PII는 없고, IP 주소 1건만 탐지됨 (정규식 기준).","로그에는 개인정보 유출, 계정 악용, 설정 오류와 관련된 어떠한 민감정보 토큰([EMAIL], [PHONE], [CARD], [RRN])도 포함되지 않았습니다. 단순 파일 읽기(manual_v3.pdf) 작업이 성공(result=OK)했으며, 사내 공유 문서 접근 사례로 일반적인 모니터링 범주에 해당합니다.","2025-11-17T10:09:18.008Z FILESRV[access] INFO user=staff02 op=read path=""/dept/shared/manual_v3.pdf"" size=191KB src_ip=[IP] result=OK"
LOG-1763374169161-941,2025-11-17T10:09:24.008Z,시스템 배치/감사,monitoring,Medium,No PII pattern,정규식 기준 민감 PII 패턴 미탐지,"로그 내용은 nightly_full_backup 작업의 정상 완료(OK)를 나타내며, 오류(errors=0)가 없고 백업 대상(nas01:/backup/db_full)이 내부 시스템으로 확인됩니다. 대용량 데이터 처리(1.8GB/5,428행) 및 익명 공유와 같은 위험 요소가 전혀 없으며, 단순 모니터링 범주에 해당하는 정상적인 시스템 활동입니다. 민감정보 토큰([EMAIL], [PHONE] 등)도 포함되어 있지 않습니다.","2025-11-17T10:09:24.008Z cron[backup] INFO job=nightly_full_backup status=OK duration=691s errors=0 target=""nas01:/backup/db_full"""
LOG-1763374175179-673,2025-11-17T10:09:30.009Z,로그인 게이트웨이,credential_abuse,Medium,No PII pattern,"민감 PII는 없고, IP 주소 1건만 탐지됨 (정규식 기준).","관리 계정(admin01)에서 8회의 연속된 로그인 실패가 발생했으나, 계정 잠금(lockout)이 활성화되지 않았습니다. 이는 계정 탈취 시도(credential stuffing) 또는 패스워드 스프레이 공격의 가능성이 있으나, 실제 민감정보 유출이나 시스템 설정 오류는 확인되지 않았습니다. IP 주소는 마스킹되어 있어 추가 분석이 필요합니다.",2025-11-17T10:09:30.008Z LOGIN_GW[auth] WARN too_many_failed_login user=admin01 fail_count=8 src_ip=[IP] lockout=false
LOG-1763374181311-263,2025-11-17T10:09:36.020Z,로그인 게이트웨이,credential_abuse,Medium,No PII pattern,"민감 PII는 없고, IP 주소 1건만 탐지됨 (정규식 기준).","admin01 계정에 대한 10번의 연속적인 로그인 실패가 발생했으며, 이는 계정 악용(credential_abuse) 시도의 가능성이 있습니다. 다만, 계정 잠금(lockout)이 활성화되지 않아 추가적인 위험이 존재하지만, 아직 실제 개인정보 유출(exfiltration)이나 시스템 설정 오류(misconfiguration)로 이어지지는 않은 상태입니다. 로그에는 민감정보 토큰([EMAIL], [PHONE], [CARD], [RRN])이 포함되어 있지 않습니다.",2025-11-17T10:09:36.020Z LOGIN_GW[auth] WARN too_many_failed_login user=admin01 fail_count=10 src_ip=[IP] lockout=false
LOG-1763374186710-387,2025-11-17T10:09:42.009Z,시스템 배치/감사,monitoring,Safe,No PII pattern,정규식 기준 민감 PII 패턴 미탐지,"로그 내용이 시스템 상태 점검을 위한 정상적인 헬스체크 메시지로, 민감정보 토큰([EMAIL], [PHONE], [CARD], [RRN])이 전혀 포함되지 않았으며, 서비스 상태 모니터링 목적으로 판단됨. CPU/메모리/디스크 사용량 및 서비스 가동 상태만 기록됨.","2025-11-17T10:09:42.009Z monitor[agent] INFO healthcheck ok cpu=20.0% mem=52.0% disk=/ 70% svc=web_app:UP,db:UP"
LOG-1763374193003-964,2025-11-17T10:09:48.009Z,시스템 배치/감사,monitoring,Medium,No PII pattern,정규식 기준 민감 PII 패턴 미탐지,"로그에서 정상 백업 작업이 완료되었음을 나타내며, 대용량 데이터 전송이나 권한 변경과 같은 비정상적인 행위가 확인되지 않았습니다. 'status=OK' 및 'errors=0'으로 시스템 루틴 작업이 성공적으로 수행된 것으로 판단됩니다. 민감정보 토큰이 포함되지 않았으며, exfiltration/계정 악용/설정 오류와 연관된 징후가 없습니다.","2025-11-17T10:09:48.009Z cron[backup] INFO job=nightly_full_backup status=OK duration=650s errors=0 target=""nas01:/backup/db_full"""
LOG-1763374198786-586,2025-11-17T10:09:54.011Z,웹 애플리케이션,monitoring,Safe,No PII pattern,"민감 PII는 없고, IP 주소 1건만 탐지됨 (정규식 기준).","로그인 성공 로그는 정상적인 시스템 동작으로, 개인정보 유출/계정 악용/설정 오류와 관련된 특이사항이 없습니다. 마스킹된 토큰([IP])은 일반적인 접근 정보를 나타내며, 추가 위험 요소가 확인되지 않았습니다.","2025-11-17T10:09:54.011Z WEB_APP[http] INFO login success user=carol src_ip=[IP] method=POST path=""/login"" status=200 resp_time=172ms ua=""Chrome/120"""
LOG-1763374204847-432,2025-11-17T10:10:00.012Z,시스템 배치/감사,monitoring,Safe,No PII pattern,정규식 기준 민감 PII 패턴 미탐지,"로그에서 민감정보 토큰([EMAIL], [PHONE], [CARD], [RRN])이 전혀 발견되지 않았으며, 시스템 상태 확인을 위한 정상적인 healthcheck 로그가 기록되었습니다. CPU, 메모리, 디스크 사용량 및 서비스 상태(web_app/db:UP)와 같은 내부 리소스 모니터링 정보만 포함되어 있습니다.","2025-11-17T10:10:00.012Z monitor[agent] INFO healthcheck ok cpu=46.4% mem=35.1% disk=/ 70% svc=web_app:UP,db:UP"
LOG-1763374211055-765,2025-11-17T10:10:06.009Z,시스템 배치/감사,monitoring,Medium,No PII pattern,정규식 기준 민감 PII 패턴 미탐지,"해당 로그는 정기적인 nightly_full_backup 작업이 정상적으로 완료되었음을 나타내는 시스템 모니터링 로그입니다. 오류 발생 없이 781초 동안 실행되었으며, 외부 전송이나 비정상적인 접근 시도가 확인되지 않습니다. 백업 대상 경로(nas01:/backup/db_full)는 내부 저장소로 추정되며, 마스킹된 민감정보 토큰([EMAIL], [PHONE] 등)이 포함되어 있지 않습니다. 시스템 운영 및 상태 체크 목적의 일반적인 동작으로 판단됩니다.","2025-11-17T10:10:06.009Z cron[backup] INFO job=nightly_full_backup status=OK duration=781s errors=0 target=""nas01:/backup/db_full"""
LOG-1763374216979-204,2025-11-17T10:10:12.016Z,시스템 배치/감사,monitoring,Safe,No PII pattern,정규식 기준 민감 PII 패턴 미탐지,"해당 로그는 시스템 건강 상태(healthcheck)를 주기적으로 확인하는 모니터링 로그로, 민감정보 토큰([EMAIL], [PHONE], [CARD], [RRN])이 전혀 포함되지 않았으며, 단순 상태 정보(cpu, mem, disk, svc)만을 포함합니다. 참고 사례와 유사하게 PII 패턴이 탐지되지 않았고, 외부 전송이나 비정상 접근 징후가 없습니다.","2025-11-17T10:10:12.016Z monitor[agent] INFO healthcheck ok cpu=33.3% mem=34.6% disk=/ 70% svc=web_app:UP,db:UP"
LOG-1763374223789-316,2025-11-17T10:10:18.010Z,파일 서버,exfiltration,High,No PII pattern,정규식 기준 민감 PII 패턴 미탐지,"ops01 사용자가 'Everyone'에게 읽기 권한을 부여한 2.2GB 대용량 파일(8,101행)을 익명으로 공유할 수 있는 환경을 설정함. 파일명(event_campaign_export.zip)은 캠페인 데이터 유출을 의심할 수 있으며, 대용량 데이터 + 익명 접근 허용은 외부 유출(exfiltration) 위험성을 크게 증가시킴. 민감정보 토큰([EMAIL], [PHONE] 등)은 로그에 직접 노출되지 않았으나, 마케팅/캠페인 관련 파일은 일반적으로 PII를 포함할 가능성이 높음.","2025-11-17T10:10:18.010Z FILESRV[share] ALERT user=ops01 set_share path=""/export/event_campaign_export.zip"" perm=""Everyone,Read"" rows=8101 size=2.2GB link_type=""anonymous"""
LOG-1763374228547-929,2025-11-17T10:10:24.009Z,시스템 배치/감사,monitoring,Safe,No PII pattern,정규식 기준 민감 PII 패턴 미탐지,"로그 내용은 시스템 헬스 체크(healthcheck) 결과만을 포함하며, 민감정보 토큰([EMAIL], [PHONE], [CARD], [RRN])이 전혀 발견되지 않음. CPU, 메모리, 디스크 사용량 및 서비스 상태와 같은 일반적인 모니터링 메트릭만 기록됨.","2025-11-17T10:10:24.009Z monitor[agent] INFO healthcheck ok cpu=11.6% mem=25.1% disk=/ 70% svc=web_app:UP,db:UP"
LOG-1763374235155-536,2025-11-17T10:10:30.011Z,파일 서버,monitoring,Safe,No PII pattern,"민감 PII는 없고, IP 주소 1건만 탐지됨 (정규식 기준).","INFO 등급의 접근 로그로, 사용자(staff02)가 내부 공유 디렉토리(/dept/shared/manual_v3.pdf)에 대한 정상적인 읽기 작업 수행. 민감정보 토큰([EMAIL], [PHONE], [CARD], [RRN])이 전혀 포함되지 않았으며, 파일 크기(1592KB)도 대량 데이터 유출과 무관한 수준. src_ip가 내부 IP([IP])로 추정되며 외부 전송 징후가 없음.","2025-11-17T10:10:30.011Z FILESRV[access] INFO user=staff02 op=read path=""/dept/shared/manual_v3.pdf"" size=1592KB src_ip=[IP] result=OK"
LOG-1763374240791-833,2025-11-17T10:10:36.010Z,시스템 배치/감사,monitoring,Safe,No PII pattern,정규식 기준 민감 PII 패턴 미탐지,"로그는 시스템 상태 확인 목적의 healthcheck 기록이며, CPU/메모리/디스크 사용량 및 서비스 가동 상태를 보고하는 정상 모니터링 로그입니다. 민감정보 토큰([EMAIL], [PHONE] 등)이 포함되지 않았고, 외부 전송 또는 비정상적 행위 징후가 없습니다.","2025-11-17T10:10:36.010Z monitor[agent] INFO healthcheck ok cpu=49.3% mem=30.3% disk=/ 70% svc=web_app:UP,db:UP"
LOG-1763374247584-617,2025-11-17T10:10:42.009Z,파일 서버,exfiltration,High,No PII pattern,정규식 기준 민감 PII 패턴 미탐지,"파일 공유 경로에 대량의 데이터(2930행, 0.9GB)가 포함된 ZIP 파일을 'Everyone' 읽기 권한으로 설정하여 익명 공유 링크를 생성한 이벤트입니다. 이는 대량 데이터 외부 유출(exfiltration) 가능성을 시사하며, 특히 공유 파일명이 'event_campaign_export.zip'으로 캠페인 관련 정보를 포함할 가능성이 있어 위험 수준이 높습니다. 민감정보 토큰은 로그에 직접 노출되지 않았으나, 마스킹되지 않은 개인정보가 포함될 경우 유출 피해 범위가 확대될 수 있습니다.","2025-11-17T10:10:42.009Z FILESRV[share] ALERT user=data_team set_share path=""/export/event_campaign_export.zip"" perm=""Everyone,Read"" rows=2930 size=0.9GB link_type=""anonymous"""
LOG-1763374252593-643,2025-11-17T10:10:48.008Z,시스템 배치/감사,monitoring,Medium,No PII pattern,정규식 기준 민감 PII 패턴 미탐지,"해당 로그는 정규 백업 작업(cron[backup])의 성공적인 완료 상태를 나타내며, 민감정보 토큰([EMAIL], [PHONE], [CARD], [RRN])이 포함되지 않았습니다. 오류가 없고 정상적인 시스템 운영 절차에 따른 작업으로 판단됩니다.","2025-11-17T10:10:48.008Z cron[backup] INFO job=nightly_full_backup status=OK duration=725s errors=0 target=""nas01:/backup/db_full"""
LOG-1763374258870-496,2025-11-17T10:10:54.017Z,웹 애플리케이션,monitoring,Safe,No PII pattern,"민감 PII는 없고, IP 주소 1건만 탐지됨 (정규식 기준).","로그인 성공 이벤트로, 사용자 'bob'의 정상적인 인증 시도를 나타냅니다. 로그 본문에는 [EMAIL], [PHONE], [CARD], [RRN] 등의 민감정보 토큰이 포함되어 있지 않으며, 단순 모니터링 범주에 해당하는 정상 시스템 동작입니다. 유사 사례와 마찬가지로 PII 패턴이 탐지되지 않았습니다.","2025-11-17T10:10:54.017Z WEB_APP[http] INFO login success user=bob src_ip=[IP] method=POST path=""/login"" status=200 resp_time=163ms ua=""Chrome/120"""
LOG-1763374266847-294,2025-11-17T10:11:00.010Z,웹 애플리케이션,monitoring,Safe,No PII pattern,"민감 PII는 없고, IP 주소 1건만 탐지됨 (정규식 기준).","로그에 로그인 성공 이벤트가 기록되어 있으나, 민감정보 토큰([EMAIL], [PHONE], [CARD], [RRN])이나 비정상 패턴(예: 반복 실패, 외부 전송)이 확인되지 않음. 일반적인 사용자(bob)의 정상적인 인증 시도로 판단됨. 유사 사례와 동일하게 정규식 기반 PII 검출 없음.","2025-11-17T10:11:00.010Z WEB_APP[http] INFO login success user=bob src_ip=[IP] method=POST path=""/login"" status=200 resp_time=169ms ua=""Chrome/120"""
LOG-1763374270695-440,2025-11-17T10:11:06.010Z,시스템 배치/감사,monitoring,Safe,No PII pattern,정규식 기준 민감 PII 패턴 미탐지,"해당 로그는 시스템 건강 상태(healthcheck)를 확인하는 모니터링 메시지로, cpu, mem, disk 사용량 및 서비스 상태를 보고하는 정상 시스템 동작입니다. 민감정보 토큰([EMAIL], [PHONE], [CARD], [RRN])이 포함되지 않았으며, 외부 전송이나 비정상적인 접근 시도가 관찰되지 않았습니다.","2025-11-17T10:11:06.010Z monitor[agent] INFO healthcheck ok cpu=35.8% mem=42.9% disk=/ 70% svc=web_app:UP,db:UP"
LOG-1763374277006-650,2025-11-17T10:11:12.011Z,파일 서버,monitoring,Safe,No PII pattern,"민감 PII는 없고, IP 주소 1건만 탐지됨 (정규식 기준).","로그 분석 결과 개인정보 유출/계정 악용/설정 오류와 관련된 패턴이 확인되지 않았습니다. 'staff02' 계정이 공유 문서(/dept/shared/manual_v3.pdf)를 정상적으로 읽은 기록이며, 민감정보 토큰([EMAIL], [PHONE], [CARD], [RRN])이 포함되지 않았습니다. 'INFO' 등급 로그와 'OK' 결과는 정상 시스템 동작을 나타냅니다.","2025-11-17T10:11:12.011Z FILESRV[access] INFO user=staff02 op=read path=""/dept/shared/manual_v3.pdf"" size=566KB src_ip=[IP] result=OK"
LOG-1763374282380-190,2025-11-17T10:11:18.009Z,시스템 배치/감사,monitoring,Medium,No PII pattern,정규식 기준 민감 PII 패턴 미탐지,"로그는 정상적인 nightly_full_backup 작업 완료 기록을 나타내며, 민감정보 토큰([EMAIL], [PHONE], [CARD], [RRN])이 포함되지 않았고 오류 또는 비정상 동작이 없습니다. cron 작업의 일반적인 모니터링 로그입니다.","2025-11-17T10:11:18.009Z cron[backup] INFO job=nightly_full_backup status=OK duration=172s errors=0 target=""nas01:/backup/db_full"""
LOG-1763374288757-685,2025-11-17T10:11:24.008Z,시스템 배치/감사,monitoring,Medium,No PII pattern,정규식 기준 민감 PII 패턴 미탐지,"로그 내용은 'nightly_full_backup' 작업이 정상적으로 완료되었음을 나타내는 시스템 모니터링 정보입니다. 외부 전송이나 민감정보 토큰([EMAIL], [PHONE], [CARD], [RRN])이 포함되어 있지 않으며, 단순 백업 프로세스의 상태 보고로 판단됩니다.","2025-11-17T10:11:24.008Z cron[backup] INFO job=nightly_full_backup status=OK duration=347s errors=0 target=""nas01:/backup/db_full"""
LOG-1763374294864-847,2025-11-17T10:11:30.009Z,시스템 배치/감사,monitoring,Safe,No PII pattern,정규식 기준 민감 PII 패턴 미탐지,"로그 내용이 시스템 건강 상태 점검을 나타내는 정상 모니터링 정보입니다. CPU, 메모리, 디스크 사용량 및 서비스 상태(web_app:UP, db:UP)에 대한 기본 정보만 포함되어 있으며, 민감정보 토큰([EMAIL], [PHONE], [CARD], [RRN])이 전혀 검출되지 않았습니다. 반복된 실패/접근 시도나 외부 전송 등의 비정상 패턴이 관찰되지 않습니다.","2025-11-17T10:11:30.009Z monitor[agent] INFO healthcheck ok cpu=36.8% mem=44.9% disk=/ 70% svc=web_app:UP,db:UP"
LOG-1763374300930-472,2025-11-17T10:11:36.008Z,파일 서버,monitoring,Safe,No PII pattern,"민감 PII는 없고, IP 주소 1건만 탐지됨 (정규식 기준).","로그에서 INFO 레벨의 단순 파일 읽기 접근 기록만 확인되며, 마스킹된 민감정보 토큰([EMAIL], [PHONE], [CARD], [RRN])이나 비정상 행위 패턴이 존재하지 않음. 사내 공유 문서 접근으로 정상 업무 동작으로 판단됨.","2025-11-17T10:11:36.008Z FILESRV[access] INFO user=staff02 op=read path=""/dept/shared/manual_v3.pdf"" size=636KB src_ip=[IP] result=OK"
LOG-1763374306647-165,2025-11-17T10:11:42.008Z,웹 애플리케이션,monitoring,Safe,No PII pattern,"민감 PII는 없고, IP 주소 1건만 탐지됨 (정규식 기준).","로그인 성공 로그는 정상적인 시스템 동작이며, 마스킹된 민감정보 토큰([EMAIL], [PHONE], [CARD], [RRN])이 포함되지 않았습니다. 상태 코드 200과 POST 메서드는 일반적인 인증 절차를 나타냅니다.","2025-11-17T10:11:42.008Z WEB_APP[http] INFO login success user=user123 src_ip=[IP] method=POST path=""/login"" status=200 resp_time=62ms ua=""Chrome/120"""
LOG-1763374313422-976,2025-11-17T10:11:48.009Z,파일 서버,monitoring,Safe,No PII pattern,"민감 PII는 없고, IP 주소 1건만 탐지됨 (정규식 기준).","로그에서 사용자 staff02가 내부 공유 문서(/dept/shared/manual_v3.pdf)를 정상적으로 읽은 기록만 확인됩니다. 마스킹된 민감정보 토큰([EMAIL], [PHONE], [CARD], [RRN])이 전혀 등장하지 않았으며, 단순 파일 읽기 작업(op=read)과 성공 결과(result=OK)만 존재합니다. 외부 전송(exfiltration) 또는 계정 악용(credential_abuse) 증거가 없고, 시스템 설정 오류(misconfiguration)를 암시하는 요소도 없습니다.","2025-11-17T10:11:48.009Z FILESRV[access] INFO user=staff02 op=read path=""/dept/shared/manual_v3.pdf"" size=1974KB src_ip=[IP] result=OK"
LOG-1763374318869-470,2025-11-17T10:11:54.009Z,파일 서버,monitoring,Safe,No PII pattern,"민감 PII는 없고, IP 주소 1건만 탐지됨 (정규식 기준).","로그 내 PII 토큰([EMAIL], [PHONE], [CARD], [RRN])이 전혀 등장하지 않았으며, 단순 파일 읽기 작업(manual_v3.pdf)에 대한 INFO 수준의 정상 접근 기록입니다. src_ip가 내부 IP인지 외부 IP인지 명시되지 않았으나, 공유 문서 접근 자체는 일반적인 업무 활동으로 판단됩니다.","2025-11-17T10:11:54.009Z FILESRV[access] INFO user=design01 op=read path=""/dept/shared/manual_v3.pdf"" size=444KB src_ip=[IP] result=OK"
LOG-1763374325301-623,2025-11-17T10:12:00.009Z,파일 서버,monitoring,Safe,No PII pattern,"민감 PII는 없고, IP 주소 1건만 탐지됨 (정규식 기준).","로그는 staff02 계정이 공유 폴더에 접근한 정상적인 파일 읽기 기록이며, 민감정보 토큰([EMAIL], [PHONE], [CARD], [RRN])이 포함되지 않았습니다. 작업 경로('/dept/shared/manual_v3.pdf')는 내부 매뉴얼 문서로, 업무상 정당한 접근으로 판단됩니다. 시스템 상태 확인이나 모니터링 범주에 해당하는 정상적인 동작입니다.","2025-11-17T10:12:00.009Z FILESRV[access] INFO user=staff02 op=read path=""/dept/shared/manual_v3.pdf"" size=1881KB src_ip=[IP] result=OK"
LOG-1763374330649-631,2025-11-17T10:12:06.009Z,시스템 배치/감사,monitoring,Safe,No PII pattern,정규식 기준 민감 PII 패턴 미탐지,"해당 로그는 시스템 상태 확인을 위한 healthcheck 정합성 로그로, 개인정보 처리 또는 외부 전송 행위가 포함되지 않았습니다. CPU/MEM/DISK 사용률 및 서비스 상태 정보만 포함하며 마스킹된 민감정보 토큰([EMAIL], [PHONE] 등)이 전혀 등장하지 않습니다.","2025-11-17T10:12:06.009Z monitor[agent] INFO healthcheck ok cpu=28.6% mem=38.0% disk=/ 70% svc=web_app:UP,db:UP"
LOG-1763374337397-375,2025-11-17T10:12:12.010Z,메일 게이트웨이,exfiltration,High,PII masked (regex hit),"이메일 2건, 전화번호 1건 탐지됨 (정규식 기준).","sales01 계정이 외부로 client_list.csv 파일을 전송하였으며, 첨부 파일에는 4,496개의 레코드와 개인 식별 정보(이영희, [PHONE], [EMAIL])가 포함되어 있습니다. 대량 데이터 전송과 PII(Personally Identifiable Information) 유출 가능성이 명확히 확인되며, 허용된 action(allowed)으로 인해 실제 유출로 이어졌을 수 있습니다. 메일 게이트웨이에서 민감 데이터 패턴에 대한 검출 실패로 판단됩니다.","2025-11-17T10:12:12.010Z MAILGW[outbound] ALERT user=sales01 rcpt=[EMAIL] attachment=""client_list.csv"" records=4496 sample_name=""이영희"" sample_phone=""[PHONE]"" sample_email=""[EMAIL]"" action=allowed"
LOG-1763374342824-29,2025-11-17T10:12:18.009Z,시스템 배치/감사,monitoring,Medium,No PII pattern,정규식 기준 민감 PII 패턴 미탐지,"로그 내용상 백업 작업(cron[backup])이 정상적으로 완료되었으며, 오류 발생 없이 내부 스토리지(nas01:/backup/db_full)로의 데이터 복사가 이루어졌습니다. 개인정보 토큰([EMAIL], [PHONE] 등)이 포함되지 않았고, 외부 전송 또는 계정 악용과 관련된 행위 패턴이 확인되지 않습니다. 이는 정상적인 시스템 운영 절차입니다.","2025-11-17T10:12:18.009Z cron[backup] INFO job=nightly_full_backup status=OK duration=828s errors=0 target=""nas01:/backup/db_full"""
LOG-1763374348790-208,2025-11-17T10:12:24.013Z,시스템 배치/감사,monitoring,Medium,No PII pattern,정규식 기준 민감 PII 패턴 미탐지,"로그 내용이 nightly_full_backup 작업의 성공적인 완료(OK 상태, 오류 0건)를 기록한 시스템 모니터링 정보이며, 민감정보 토큰([EMAIL], [PHONE], [CARD], [RRN])이 포함되지 않았습니다. 백업 대상 경로(nas01:/backup/db_full)도 내부 저장소로 식별되며, 외부 전송이나 비정상 접근 징후가 없습니다.","2025-11-17T10:12:24.013Z cron[backup] INFO job=nightly_full_backup status=OK duration=548s errors=0 target=""nas01:/backup/db_full"""
LOG-1763374354947-86,2025-11-17T10:12:30.009Z,파일 서버,monitoring,Safe,No PII pattern,"민감 PII는 없고, IP 주소 1건만 탐지됨 (정규식 기준).","사용자 staff02가 내부 공유 문서에 대한 읽기 접근 권한을 정상적으로 행사했으며, 로그 내에서 개인정보 유출 또는 민감정보 처리와 관련된 패턴(예: [EMAIL], [PHONE], [CARD], [RRN] 토큰)이 확인되지 않음. 시스템 정상 동작으로 판단됨.","2025-11-17T10:12:30.009Z FILESRV[access] INFO user=staff02 op=read path=""/dept/shared/manual_v3.pdf"" size=1121KB src_ip=[IP] result=OK"
